feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,fat
-1.1203332729249542,-1.1199591059842826,-1.1195849390436128,-1.1192856054910758,-1.118799188468204,-1.1180134378927953,-1.1167038536004474,-1.1145336853445578,-1.1118771000657948,-1.1085095975997574,-1.1045808447227154,-1.0996418411058606,-1.093954503607666,-1.0876310823103306,-1.0805219104375863,-1.0724399045190982,-1.0631979810845298,-1.0526838900516808,-1.041084714890888,-1.0284004556021495,-1.0150801125142714,-1.0015352692619894,-0.9879155926215746,-0.974520416145562,-0.9614994066102192,-0.948852564015548,-0.9362805548090097,-0.9232595452736686,-0.909752118715454,-0.8955711916640327,-0.8809038475897394,-0.8656752531044397,-0.8495112412674619,-0.8314015613389985,-0.8098869622504304,-0.7833585261568731,-0.7493841679439688,-0.7084128879405222,-0.6604821028405987,-0.6061904797492723,-0.5467353528766891,-0.4829398894923264,-0.4153279233131204,-0.3439742877272089,-0.2678687319947777,-0.1849907546362046,-0.09268377037272994,0.014215724576903318,0.13806498193892305,0.2811464200514192,0.4446199564304704,0.6250806719159754,0.8143717272013082,0.9996966129155334,1.1666873185368893,1.3043059193155933,1.4083617455161301,1.4817732992757309,1.5325851698188198,1.5682058625706745,1.5933498809837494,1.6112350607478123,1.6226845691323375,1.6277358228313925,1.6257153213517705,1.6160243975883977,1.5989998017878781,1.574940867502749,1.5440720948974125,1.5072166512413427,1.4649357869455482,1.417753335726966,1.3658189643618643,1.309619089873118,1.2497897960598647,1.1866678331687088,1.1203280345877835,1.0521174013035053,0.9824101002565443,0.9113183815291007,0.838505494874572,0.7637843568226234,0.6873046341495206,0.6088418266908647,0.5283959344466526,0.4461540408872206,0.36278964650577733,0.27897625179552793,0.19557444072001737,0.11329513046651978,0.032175737729099145,-0.04767148741003923,-0.12624654495089702,-0.20339976811720661,-0.27853248980389417,-0.3512705430702882,-0.4216139279163887,-0.4894878109540643,-0.5550792756536467,-0.6186128221795413,6.9
-1.2076902559237905,-1.2020765530009332,-1.1967435352242208,-1.1914417046859673,-1.1861710613861745,-1.18071329465562,-1.17485009382508,-1.1684255227022564,-1.1616890791948289,-1.1541105802489715,-1.1461266472031315,-1.1376437183419261,-1.128474670234595,-1.1186506901195956,-1.1081094035200099,-1.0967260614819958,-1.0844382895286322,-1.0710277769906968,-1.0565880855835728,-1.0411504025457174,-1.0249018513078945,-1.0081231170162455,-0.9912508210092161,-0.9745656484329486,-0.958161161002823,-0.9418190480496197,-0.9251338754733508,-0.9084487028970832,-0.8912021600285306,-0.8734566213446124,-0.8552432740837892,-0.8365309310076019,-0.8170389069699058,-0.7961746444399551,-0.7724723432101183,-0.744247892403534,-0.709661244951047,-0.6684629029449732,-0.6207776153391534,-0.5670731907104938,-0.5081604972589623,-0.4448192159460651,-0.37789140221023326,-0.3074706177668456,-0.2328083688928552,-0.15256360433446958,-0.06424134501486249,0.03630631178118856,0.15163671960742664,0.2839953596329966,0.43481684482707245,0.6024170643127961,0.7808392555442486,0.9597604425910667,1.1262379214922187,1.2684829161097075,1.3800708553207097,1.4615942966559683,1.5191971260921664,1.558960855129066,1.586436812212602,1.6059912107272192,1.6182166082036618,1.6233936897880745,1.621210583095852,1.6114177902193132,1.5940464983969185,1.56931501829789,1.5376287840222118,1.4997362892929322,1.456635525740778,1.4085448040349755,1.3558383710370454,1.2989840353238944,1.2386055416647284,1.175264260351831,1.1095215616774905,1.042001190410913,0.9731085806520811,0.903155604785597,0.8320487010960834,0.7596319333912351,0.6858429271941338,0.6104945590740175,0.5336180162693442,0.4552444860185772,0.3758729641370805,0.2964390677786614,0.2176601034279104,0.1401286286155718,0.06396939229548629,-0.010911167247726321,-0.08441948829868447,-0.1563684474266278,-0.2263837977700315,-0.2940289179904511,-0.35927262084942607,-0.42220846806233797,-0.4831171447753301,-0.5420610254653221,7.0
-1.1637786864369604,-1.160339403918565,-1.1569359472597383,-1.153604142320042,-1.1500932080825148,-1.1462956669684525,-1.1421040413991599,-1.1371600727789666,-1.1315354128270079,-1.1254091908411163,-1.1186381033830264,-1.1111146728740375,-1.1028030734545826,-1.0938107827033623,-1.0841378006203768,-1.0736408237673585,-1.0623915038634426,-1.0498882788746935,-1.0360236712224136,-1.0215141980979352,-1.0065748146586577,-0.9913129984832787,-0.9760511823079012,-0.9611476247281906,-0.9464948481654448,-0.931842071602699,-0.9173325984782207,-0.9026439960559096,-0.8873821798805306,-0.8713321947946887,-0.8546731700962121,-0.8374051057851039,-0.8193130467039644,-0.7997163015210252,-0.7770385324153594,-0.7496675757064665,-0.7153105763820826,-0.6738958827230771,-0.6259250567633797,-0.5719713122560582,-0.5130377732689781,-0.4499126087126038,-0.3831690323400016,-0.3128428700107367,-0.23818177867391332,-0.15717951019379744,-0.067256602681595,0.03638760904461993,0.15683414890757727,0.2966266529365058,0.45666076762057206,0.6343212052114134,0.8218695800426383,1.0068384929850691,1.1746468191950907,1.313328721577455,1.4182626642480685,1.4922072383935596,1.5427575262420528,1.5773653065834015,1.6016194135100006,1.6183859157871763,1.62891871849976,1.6329670406307883,1.6297785391293595,1.6191024329785084,1.6009745480378006,1.5756814911837707,1.543796476169485,1.5059285426075737,1.4626509042511033,1.4142143421170401,1.3609771148010508,1.303512436056202,1.2424293454951252,1.1779069724156517,1.1107334857282505,1.0413746216072857,0.9703319420866887,0.8977129247451614,0.8235175695827038,0.7477817024588798,0.6702903682162944,0.5908644375571104,0.5095397363408944,0.4262804387080829,0.3417672359904397,0.25700325225583015,0.17274083055515324,0.08976813979887498,0.00794187654872793,-0.0727379591952879,-0.15205641227577144,-0.22987017925445843,-0.3057493498165467,-0.37944314294507314,-0.4504499966061034,-0.5191639952548696,-0.585441835453106,-0.649856730953879,7.1
-1.3167884844825348,-1.2998322126922048,-1.2826217783696856,-1.2654839619135065,-1.248128291858307,-1.2304821503377497,-1.2125455373518332,-1.1941369082347084,-1.174893173654676,-1.1552137318766054,-1.1350985829004967,-1.1144751088600082,-1.0930528382897837,-1.070940697989332,-1.0482113058249931,-1.024646808197745,-1.0002835140407609,-0.9750488054877007,-0.9487974468058837,-0.9213478933294597,-0.8931358522564697,-0.8647422665176293,-0.8365302254446394,-0.8087175826365175,-0.7814858827591125,-0.7547261990129173,-0.7286926939301194,-0.7028770424463406,-0.6773518624279194,-0.6518629913426701,-0.6264104291905892,-0.6011031027711887,-0.5756868495522779,-0.5493991819372909,-0.520787742599433,-0.48865433674409536,-0.4505662658489001,-0.4065598388470156,-0.3569255272037995,-0.3024621274489927,-0.2438958182459893,-0.18198908719135673,-0.11721395041630485,-0.049751952586682566,0.021050467094567243,0.09682721062008985,0.18037406584396598,0.2761207226129184,0.3870808223800469,0.5159775351330919,0.6642632181988498,0.8296867177207867,1.005385645329797,1.179486979879332,1.3376850017004638,1.467997762847135,1.5644705982794864,1.6290278814555161,1.6689677079423757,1.691079848242829,1.7018999103274508,1.7045141535156827,1.7002296994016355,1.6891554747848245,1.6705653010018509,1.6439871619215045,1.6096389111428064,1.567992564796963,1.519520139015184,1.4646573409955075,1.4040214226018208,1.3384111803638628,1.2684801750786892,1.1943010246126402,1.1164909808296042,1.0357399134598089,0.9525198386344637,0.8676658618164717,0.7815047634043654,0.6943633237966725,0.6062415429933932,0.5163769333979615,0.4248421128767128,0.33160077249648184,0.236652912257267,0.14028900362442756,0.04283582699649126,-0.054835203230465694,-0.1518889815935324,-0.24792610982784408,-0.34261980753486976,-0.43600638364778116,-0.5277227488348771,-0.6178415209624997,-0.7059996106989491,-0.7917976197793559,-0.8753444750032321,-0.9562770870388764,-1.035503179215537,-1.1126596622015157,7.1
-1.0871598769857722,-1.0898577916975154,-1.092768699675975,-1.0955731110210756,-1.0981290302216749,-1.1002589628888402,-1.101785414633641,-1.102814882089438,-1.1033473652562296,-1.1028503809672243,-1.1015724213669245,-1.099513486455332,-1.09670907511023,-1.093052690698264,-1.0885443332194293,-1.083184002673731,-1.0766877080388766,-1.06884245604815,-1.0597902422126977,-1.0498150575548058,-1.0389878998300484,-1.0275572611829282,-1.0159491281468767,-1.0045539883775414,-0.9933718418749239,-0.9820831987389476,-0.9705460634584685,-0.9585474427667704,-0.9457323478859917,-0.9321007788161323,-0.9176527355571953,-0.902388218109176,-0.8860942332053614,-0.86784781002331,-0.8465129844738707,-0.8204213093010957,-0.7873363552044594,-0.7472581221839649,-0.7001511113618227,-0.6465478059048279,-0.5871226844909139,-0.5227632190647342,-0.4542148860597938,-0.38169067874281365,-0.3044451206802826,-0.22130674890525995,-0.13000363523943834,-0.025920925570622717,0.09331980491285159,0.23038097204494454,0.3866115331815238,0.5604850365777917,0.7463216617879713,0.9332232533317327,1.1069902600946415,1.2549850815848493,1.3703564343896397,1.4539917904536677,1.5123519455339982,1.5524656774322807,1.5807937819055797,1.6008861467325057,1.6143047225356488,1.6206945205371441,1.6198780463480635,1.611819801090622,1.5963422903758864,1.5733745164482873,1.543590957985757,1.5077370914218065,1.4664163976787985,1.4201968588013096,1.369291468056058,1.3146231962654795,1.25633403894072,1.1949209803707848,1.1310230003558241,1.0652790786959858,0.998044204169133,0.9295313700419788,0.8599180707034582,0.78899131288685,0.7165736022032272,0.6425229431414446,0.566981331212646,0.490019764172404,0.41199323079857864,0.33364720752467947,0.2558691662953568,0.17926258803297482,0.10421796039318156,0.030557788987045417,-0.0416824273076473,-0.11250268849089501,-0.18122851588476546,-0.24754041958918022,-0.311225406337426,-0.3723899727628572,-0.431282611009981,-0.48790332107879286,7.1
-1.2137818683305832,-1.208760492167269,-1.2037391160039563,-1.1988084876026304,-1.1939081084553005,-1.1888564830379904,-1.1833813680647394,-1.1774525142815502,-1.1709791739264357,-1.163749602221424,-1.1560360424524778,-1.1478384946195985,-1.1390057124528061,-1.1294771974441098,-1.1192227003395117,-1.1081212241230294,-1.0960820210326758,-1.0829840940524669,-1.0687366954204143,-1.0534305728985076,-1.0372774712647164,-1.0207008800749817,-1.0040335411232615,-0.9874267006795322,-0.9709408572517857,-0.9545155123320314,-0.9380296689042862,-0.9210598374126054,-0.9034850208410088,-0.8853657176974857,-0.8667926757440257,-0.8477961442346236,-0.8280736306293199,-0.8068084050702278,-0.7829114944134944,-0.7547494389433445,-0.7200232953560933,-0.6789145591757134,-0.6315139781641941,-0.5782450418774777,-0.5198337324114644,-0.4571270288780383,-0.3908811626270958,-0.321156632166629,-0.24722745540073773,-0.16773241589960594,-0.08046331812153854,0.018905481254875872,0.13237043299336126,0.2625027236835695,0.4106635697553113,0.5753405085087956,0.7510584249707701,0.9281678071165541,1.094236211553848,1.2376781740022362,1.352020354106602,1.437202253358956,1.4983057464306015,1.5413201856127199,1.5719324306565348,1.5934698995015901,1.6074753041016743,1.6140696414727729,1.6132831608688805,1.6046923727340552,1.5883577755762892,1.5647028589515228,1.5341813616696962,1.4974587673187172,1.4552005594864947,1.4077092307129886,1.3559527571260646,1.3001428835036952,1.2409450934337896,1.1789341227422676,1.114503211731078,1.0484085917501145,0.9810737523553205,0.9129826816106302,0.8439236347380729,0.7737453654676677,0.7024176245454203,0.6297286671933596,0.555617994903492,0.4803578509617821,0.4044322234321628,0.3285973436645317,0.25354894450079285,0.1799222602748595,0.10789878651070808,0.03726677843036477,-0.03182251769618876,-0.09909685858299065,-0.16440499796006058,-0.22732344627145906,-0.2878824527711781,-0.3461425159672125,-0.40225488212953997,-0.45634054827414605,7.2
-1.1574385706382069,-1.1490474514502913,-1.1409227169985,-1.1327535850906874,-1.1241404786226668,-1.1149946026824,-1.105271559813862,-1.0952821322092001,-1.0846711402202498,-1.0730834041988413,-1.0608297063371237,-1.0477324568110107,-1.0340136429006095,-1.0195844696938763,-1.0044893346468318,-0.9884618530233519,-0.9713244349993547,-0.9529882856627981,-0.9338085846618484,-0.9136521396284423,-0.8925633480186009,-0.8709861843925324,-0.8492758283984009,-0.8278318571403934,-0.8067430655305521,-0.7861426459369398,-0.7660305983595528,-0.7456077685900226,-0.7252737337325345,-0.7046289166828993,-0.683717714897142,-0.6627177181993426,-0.641184952029293,-0.6182758647226022,-0.5926141351426284,-0.5624682625045604,-0.5261067460235924,-0.4830412136834954,-0.43358244767641446,-0.37852960221072385,-0.3189482162309199,-0.2556374439453748,-0.18948523447450485,-0.12066917764239209,-0.048079337048517204,0.030282172828051422,0.11712359680457562,0.21755064232343993,0.33475992621813727,0.4716372831300116,0.629248252003563,0.8050177803895852,0.9911319160284372,1.1748485890421707,1.341205856751802,1.4777280340155101,1.5786878490066245,1.646749149086386,1.6891931170421928,1.713744910221649,1.72675336483572,1.7314594951739155,1.7288844427247148,1.7192945922242397,1.7021571742002426,1.676806226812412,1.643286147516769,1.6019077185054604,1.5532925041627728,1.4981952612410612,1.4372375541246158,1.3710409471977247,1.2999606201085543,1.2242185601372095,1.1447027164041026,1.0619014609254627,0.9763031657175167,0.8886181900765993,0.7992905085629144,0.7087196982806471,0.6168169643177613,0.5233603193941482,0.4280389813176664,0.3309417450003561,0.23189102061813324,0.13102000053906082,0.02895024914742903,-0.07338588698032683,-0.17496726635572948,-0.27530551696255373,-0.3742230489767136,-0.47163106748617095,-0.5674851750349008,-0.6616521792548443,-0.753643708129774,-0.84301578709948,-0.9298572110760042,-1.0137684029551615,-1.095415324577263,-1.1749755657663912,7.2
-1.2420489013790847,-1.231665821777112,-1.2214488714487715,-1.2108996625731658,-1.2000181951502984,-1.1886798722249432,-1.1768846937971018,-1.1646326598667724,-1.1516745765235097,-1.1378858468120894,-1.122975744503656,-1.1073180604638808,-1.0909543270111708,-1.0739260764639356,-1.0561502441853572,-1.037336103946582,-1.0174421234292002,-0.9965928995884377,-0.9746638354690704,-0.9515718664342818,-0.9274415894392966,-0.9026052630313762,-0.8775612750314168,-0.852849545578721,-0.8286362039469193,-0.8048381854991956,-0.7808740377778413,-0.7566191638276333,-0.7317828374197128,-0.7065311878277145,-0.6809057473700445,-0.6551141776387419,-0.6287411554497304,-0.6010806313900733,-0.5711358298179817,-0.5370793287235096,-0.4969591091414859,-0.4506921064350925,-0.3984859821963721,-0.34108831815666424,-0.279620486912982,-0.21566071656482652,-0.15012271811717182,-0.08304802388842422,-0.013439858236795155,0.06090299171333337,0.14317851447936794,0.23824599131503618,0.3490542168272939,0.4787181148967367,0.6286913166676377,0.7972709970852748,0.9775212589755308,1.1573146653632986,1.321741113940147,1.4575517951339578,1.5585583935019531,1.6265467987356748,1.6686190372828693,1.6927077819594483,1.7046275573425123,1.7084485306360395,1.7052090098002228,1.695282785700736,1.6782545351535008,1.6531690148351332,1.619984692427227,1.579283020387491,1.53181158044727,1.478110292745865,1.4189682713330252,1.3549669686664614,1.2862725140198066,1.2131756336219155,1.136382376885722,1.0568895194530141,0.9748216582790167,0.8911340366871137,0.806158913224565,0.7199378202097787,0.6323461606875322,0.543716193205089,0.45359106225996104,0.36188770321533387,0.26843998679757297,0.17324791300668393,0.07668527270833281,-0.020209626137281795,-0.11623234629633046,-0.21067683835587991,-0.3032939084054812,-0.39437428267398955,-0.4841256227534459,-0.5721326054597722,-0.6581045045641113,-0.7415013999271589,-0.8222402269121043,-0.9006532440662054,-0.9769065806630965,-1.0512909629316332,7.2
-1.0545575307368926,-1.0565110800178188,-1.0586506816112153,-1.0606042308921395,-1.0621856755481272,-1.0632554763448254,-1.0637671202041148,-1.0639066594384676,-1.0631624501885903,-1.0613484401420168,-1.0585576554549803,-1.0552552269086521,-1.051208589112449,-1.0461851766757826,-1.040091963442418,-1.0330219755685923,-1.024603108429365,-1.015021414337204,-1.0040443279015259,-0.9919044145129141,-0.9789737787963098,-0.9657640646110018,-0.9527404027381622,-0.9400888454902633,-0.9279024190235341,-0.9160880971817456,-0.9039481837931338,-0.8910175480765294,-0.8772961900319322,-0.8629236488936908,-0.8478999246618094,-0.832225017336286,-0.815619848448415,-0.7969681041233845,-0.7750139312520281,-0.7478502936315351,-0.7133841027466304,-0.6717083847535453,-0.6230091919647501,-0.5681702728644746,-0.5084009674837681,-0.44472456354120904,-0.37783875720855714,-0.30755749617334416,-0.23276446656075414,-0.15080842291810326,-0.05866601516776699,0.04924432606432793,0.17548082007463017,0.3226016861595946,0.49121159433474165,0.6781011422099804,0.8742933057086767,1.0660667267862312,1.2382581419764096,1.3790532294374216,1.4841262729043623,1.5571983186266118,1.6064556683528142,1.6392939015036154,1.6608294566719157,1.6748764062633361,1.6822254726058672,1.6825975772308037,1.675527589356978,1.6603178128126264,1.6370612737539858,1.6063161291184613,1.5688731012340498,1.5252438339600385,1.4757539188432502,1.4210545389773277,1.3613317466747366,1.297190211951006,1.2292346048216556,1.15816262145845,1.0839742618613843,1.0075067614365716,0.9294578163557732,0.8501065050876907,0.7693598014760887,0.686845600896031,0.6023313379569294,0.5157239865025488,0.42702354653289326,0.33646258343854457,0.24464576723502937,0.1525033594846931,0.06091910867176579,-0.02950231518823217,-0.1186213728609439,-0.20625201203390317,-0.29225469347275723,-0.3766759302556237,-0.4590040785232132,-0.539099599041173,-0.616543874106449,-0.691429929875272,-0.7639438186601147,-0.834318105851563,7.2
-1.2310210552651037,-1.2209378756458094,-1.2105464765621696,-1.2004192655908237,-1.1903801173235788,-1.1802088750001853,-1.16955328780425,-1.1583693243837212,-1.146304733922208,-1.1339319239963477,-1.1209867064938481,-1.1076892381749517,-1.093731299575317,-1.0790688593428925,-1.0638780428858765,-1.0478946620919716,-1.031382905073477,-1.0137703642537481,-0.99536525909713,-0.9759034014913313,-0.9556489795486433,-0.9350423067895604,-0.914611759438674,-0.8946655569603313,-0.8749835425942845,-0.8553895909323348,-0.8361038587347324,-0.8169502205932769,-0.7978406138038711,-0.7785108502542191,-0.7589168985922713,-0.7387945707057303,-0.7180558038905005,-0.6961281905699371,-0.6718228842387104,-0.6433786308148496,-0.6085057999917868,-0.5671603604174722,-0.5194744061480566,-0.4661084074642785,-0.408075085463271,-0.346519255298318,-0.28210138725015993,-0.21482148131879675,-0.14375487911119048,-0.0667880757289755,0.018852904006958052,0.11796747746998056,0.23319752578305694,0.36780136899783494,0.5228357595634993,0.6956147850050395,0.8790053662904673,1.060810818902119,1.2266769220719154,1.364539085338343,1.4688053269911387,1.5420734968012098,1.5912124856882546,1.6238397175568011,1.6450628292445746,1.658712548379864,1.6657575647077567,1.6661098155241516,1.6592409246044573,1.644666547076132,1.6222545888830269,1.5922692381374375,1.5554590278242035,1.5123523341679181,1.4635215647452187,1.4093189703725038,1.3499647078100177,1.2861632786905501,1.2182229024784448,1.146892112158543,1.072787346659535,0.9963048881498617,0.9177529560938705,0.8375278326600059,0.7558056432564643,0.6723662311229975,0.5868573454432148,0.49919092351301286,0.4092789026282964,0.31725337684521426,0.22373078509245323,0.12981191117124957,0.03642141347463735,-0.056044425828940876,-0.14732141862718548,-0.23749762762419763,-0.3265290214679258,-0.4138872239337824,-0.4994841723176644,-0.5828355217470319,-0.6638972408698333,-0.7425812669819714,-0.819019694139595,-0.8936968672152458,7.3
-1.124162748291286,-1.1195252953073491,-1.1149324332174908,-1.1102949802335538,-1.105300800097006,-1.0999053019137728,-1.0939747130016242,-1.0873752606783307,-1.0800623540498153,-1.0717238568575442,-1.0628056780422832,-1.0529956813454941,-1.0424276394494085,-1.0311015523540268,-1.0189728291652702,-1.005996878989064,-0.9918615655668742,-0.9765668888986987,-0.9598007127260071,-0.9420981277777107,-0.9234591340538137,-0.9043296404950761,-0.885021783360034,-0.8658031080131452,-0.8468965689247886,-0.828212984306815,-0.8099753086296034,-0.7914254966938596,-0.7726973211818094,-0.7533448731526907,-0.7334573343946568,-0.7133468411662398,-0.6926566663148329,-0.6705395828529828,-0.6454795003820966,-0.6155590104568924,-0.578682341055784,-0.5349832648609988,-0.4845509636606922,-0.42845561891269485,-0.3677674120748351,-0.30382406996940714,-0.23747281958385652,-0.1687582518122638,-0.09701150324347997,-0.019601711127005244,0.06659248712250271,0.1674124986290392,0.2855783679312611,0.42407768493228104,0.5838914493017763,0.7625671618655515,0.9522122343720997,1.139806125751136,1.3101433411226422,1.4505154756748655,1.5552594858601192,1.62691705264075,1.6723105828104319,1.7001353007140496,1.715786704534836,1.7233225656337323,1.7237238836804178,1.7168568859926667,1.702231072735636,1.6794005349685661,1.6483206817973783,1.6096157857391409,1.5637763466286947,1.5112482734067998,1.4527896112727583,1.3890246327436349,1.3203992467601933,1.2475377258395024,1.170663024451943,1.090666960479043,1.0076387157089521,0.9228268351758109,0.8365434551381496,0.748966939172277,0.6600526963841141,0.5697115449855098,0.47754216692977675,0.38341078953468705,0.2872728219061621,0.18930662762050837,0.09000270651256448,-0.009702532642064872,-0.10869431749147256,-0.20634837551859206,-0.30239716135896577,-0.3969298568007429,-0.4899910527380021,-0.5813132038062856,-0.670628764641134,-0.7574472354077104,-0.8416348434237851,-0.9232361795834327,-1.0026079710392641,-1.0799285813675856,7.3
-1.144628738872192,-1.1436443356959638,-1.1422907813286487,-1.1412243445544008,-1.139829773388076,-1.1379430006336353,-1.135605043090092,-1.132651833561403,-1.1288372712535153,-1.1242844065634545,-1.1188291722951849,-1.1123895348506851,-1.105252611823024,-1.097459420011209,-1.088681825023166,-1.0787967764618631,-1.0679683415233419,-1.0558273690165152,-1.0421277581473247,-1.0273617105038861,-1.0115292260861997,-0.9952045400803988,-0.9787978204765784,-0.9625551680687955,-0.9465586164550714,-0.9307261320373849,-0.9149756812177161,-0.8989381128049823,-0.8820802084120574,-0.8644429848379497,-0.8459854252836511,-0.827076680940248,-0.8075116678126933,-0.7865110667198023,-0.7632135248823777,-0.735691252746969,-0.7025906959462612,-0.661861014529778,-0.6144866116737459,-0.5608776553682631,-0.5019775319905482,-0.43893471191286687,-0.3725695311154139,-0.30312809039224453,-0.22995412095920523,-0.15140695085591596,-0.06486150494576284,0.03271745989795891,0.1462519595563967,0.27877723715625535,0.43234413264801486,0.6058041756594058,0.7928407791429578,0.9816411049839212,1.1573570719408377,1.3068633043306523,1.4229408455276809,1.5063279979140978,1.5628491469492596,1.6006666356360657,1.625809933428921,1.6416834346456175,1.6507891640257375,1.6531681383682906,1.6483281560851646,1.6358180323872515,1.6156787840735614,1.5881975287371624,1.5538254511671576,1.5132598369467118,1.4671569548599768,1.4162140904901142,1.3606773446311824,1.301079935670306,1.2377910147985678,1.1709746492120086,1.1016562588858687,1.030738213398355,0.9581794959504591,0.8845953585273235,0.8096166499378649,0.7333664205791091,0.6557626368530384,0.5766002147646054,0.49555101992173356,0.4126560691234307,0.3284895975558326,0.243707874003089,0.15954140243549086,0.0765644180391702,-0.00514104558785696,-0.08549295484756736,-0.164491309739961,-0.2420540766670219,-0.31768905404063397,-0.3910681074687224,-0.46190411935821657,-0.5302381065081281,-0.5962751529135062,-0.6604254265644435,7.7
-1.2566959288831205,-1.2469254475668199,-1.2372765904992706,-1.2276277334317216,-1.2176950864504208,-1.2073164838903685,-1.1964919257515647,-1.1853024948665065,-1.1733022356564462,-1.1602884410401295,-1.1468286908450611,-1.1328824436549907,-1.1182875338049165,-1.10304396129484,-1.087111184708509,-1.0701243312996713,-1.0520023182358293,-1.0326640626844823,-1.0120284818131273,-0.9904604483680169,-0.9680815865979043,-0.9450540621677878,-0.9219049134889197,-0.8991206375563041,-0.8769039414511898,-0.8552142837573298,-0.8337678745609708,-0.8122403825321126,-0.790591266254503,-0.7687799843118917,-0.7468876195367811,-0.7249952547616687,-0.7028191000728066,-0.679467244312688,-0.6536423621613069,-0.6237633383849057,-0.587600395089721,-0.5452346151082554,-0.4969092469380103,-0.4431107875739875,-0.38481223100619116,-0.32314873688962725,-0.2586878850518007,-0.19122696841145717,-0.11983353439484495,-0.04256159502195216,0.04338620742848391,0.1428343014902388,0.2583773378033264,0.39297483975400965,0.5477619669972962,0.72010352747692,0.9025804420190967,1.0829897443325138,1.2468176073995962,1.3823475619240349,1.4844713894583028,1.5554188678961636,1.6022036622489015,1.6320826860253028,1.6505290304191467,1.661718461304203,1.6659347685942252,1.663340117954211,1.6534480123891608,1.635893579152822,1.6106768182451943,1.5779598953312781,1.5383509316548267,1.4927823797895956,1.4418218195630859,1.385590875224051,1.3247787508487416,1.2598719434321617,1.191275867136814,1.1195175603739493,1.0452456858035717,0.9693521545831858,0.8920802152102949,0.8135514919336446,0.7339281504182408,0.6528047765015783,0.5698570388536573,0.48512547889072644,0.3984479309477873,0.30990547785733724,0.22014678227938203,0.12998267253892393,0.04030505979346788,-0.04827793471323264,-0.13568522814867667,-0.22179519626411284,-0.3066483804757934,-0.3901231565349687,-0.47169248603038266,-0.5512752861295361,-0.6282634355886774,-0.7027785586565561,-0.7753071523281744,-0.846011382268534,7.7
-1.350103938854083,-1.3319336001317208,-1.3138059147866397,-1.2956782294415603,-1.2773799305873497,-1.258825711469446,-1.2398449585787141,-1.2204376719151577,-1.2004758913469287,-1.1797036966103314,-1.1583770079690614,-1.136410518668553,-1.1139748422179354,-1.0910699786172124,-1.067525314357249,-1.043340849438049,-1.0179620899549375,-0.9915596494170441,-0.9640908744470879,-0.9361102589497414,-0.907361882661308,-0.8778883989590724,-0.8480736882385761,-0.8185148977817749,-0.7894252944750827,-0.7609754918276271,-0.7326109959347373,-0.704331806796413,-0.6758393507716767,-0.6471336278605261,-0.6183852515720946,-0.5895515685290956,-0.5604619652224034,-0.5305192943700587,-0.4986145681627193,-0.46342553190462177,-0.4221797160724054,-0.37551692132530495,-0.32322388077691006,-0.26636692885928376,-0.20592709324992323,-0.14305601513545713,-0.07877737557066931,-0.013133827932838824,0.05472769532368317,0.12672659617661222,0.206061877922139,0.2976813323250366,0.40452804241780255,0.5294171311010821,0.6731590125432452,0.8340048982757056,1.0057700485924979,1.1768527448727706,1.3331347192359995,1.462459759156664,1.5582592445332495,1.6224525773434737,1.66216287159352,1.6836601737439212,1.693598410650752,1.6947927052146634,1.689418379677064,1.6775607407925177,1.658452027769939,1.6315377467046557,1.59686055097395,1.5548469743506468,1.5059235506075719,1.4511139607995076,1.39122861909482,1.3262248721162282,1.2569984407866635,1.1839758588789542,1.1074130466567937,1.027011430479204,0.944135918419226,0.8600234584180555,0.7754418112667778,0.6895379094197402,0.6023117528769447,0.5138913017702359,0.4240632892132054,0.33252914156487345,0.23920355207067254,0.1442571342397377,0.04841499548586743,-0.04759775677713223,-0.14305601513545713,-0.23714936542074314,-0.3297925008784227,-0.42090011475393024,-0.5105575138018295,-0.5987220446448432,-0.684839213378293,-0.768823713247615,-0.8505902374982455,-0.9299255192437723,-1.007213438879737,-1.0827525700471154,7.7
